Type,Price,Bedrooms,Bathrooms,Area,Furnished,Level,Payment_Option,Delivery_Term,City,Price_per_sqm
0,4850000,2,3,150,0,3,Cash or Installment,1,144,32333.333333333332
0,4222000,2,2,151,0,0,Cash or Installment,3,0,27960.264900662252
0,6000000,3,3,196,0,2,Installment,1,170,30612.244897959183
0,5000000,2,2,113,0,3,Installment,3,144,44247.78761061947
0,1800000,3,2,190,0,1,Cash,1,136,9473.684210526315
0,105000,3,2,150,0,2,Cash,2,75,700.0
0,1100000,3,2,177,0,2,Cash or Installment,1,23,6214.689265536723
0,1100000,2,2,130,0,3,Cash,3,66,8461.538461538461
0,898000,4,3,195,0,3,Cash or Installment,3,137,4605.128205128205
0,3700000,3,3,150,0,4,Cash or Installment,2,12,24666.666666666668
0,2500000,2,1,100,0,0,Cash,1,112,25000.0
0,920000,3,2,220,0,5,Cash or Installment,2,167,4181.818181818182
0,912000,3,3,216,0,0,Installment,1,199,4222.222222222223
0,6500000,2,3,127,0,2,Cash or Installment,1,216,51181.10236220472
2,2586000,1,2,85,0,3,Cash or Installment,3,170,30423.529411764706
0,2900000,2,1,76,0,0,Cash or Installment,1,210,38157.89473684211
0,503000,3,3,173,0,1,Cash or Installment,2,184,2907.514450867052
0,579900,2,1,77,0,3,Cash or Installment,1,112,7531.168831168831
0,4119000,3,3,177,0,2,Installment,0,0,23271.186440677968
0,2000000,3,2,185,0,5,Cash,3,136,10810.81081081081
0,3000000,3,2,110,0,1,Cash,1,112,27272.727272727272
0,3300000,2,1,90,0,0,Cash or Installment,1,170,36666.666666666664
0,2899999,1,1,77,0,1,Installment,3,144,37662.32467532468
0,1156650,3,3,175,0,2,Cash or Installment,1,206,6609.428571428572
0,1800000,3,2,150,0,6,Cash,1,108,12000.0
0,3500000,2,2,131,0,1,Installment,2,64,26717.557251908398
0,3050000,3,3,175,0,2,Installment,3,102,17428.571428571428
0,295000,2,1,120,0,5,Cash or Installment,1,135,2458.3333333333335
0,897000,3,2,170,0,2,Cash or Installment,2,41,5276.470588235294
0,600000,3,2,220,0,3,Cash,2,0,2727.2727272727275
0,2000000,3,3,182,0,1,Cash,1,137,10989.010989010989
0,2310000,3,3,175,0,2,Cash or Installment,3,182,13200.0
1,1345797,4,3,151,0,3,Cash or Installment,3,126,8912.562913907284
0,4192906,2,2,105,0,2,Cash or Installment,3,133,39932.438095238096
1,6065001,3,3,273,0,0,Cash or Installment,3,2,22216.120879120877
0,3600000,3,2,133,0,3,Cash,1,112,27067.669172932332
0,310000,3,2,155,0,0,Cash or Installment,1,12,2000.0
0,430000,2,1,150,0,0,Cash,1,135,2866.6666666666665
0,2300000,3,3,178,0,1,Cash,0,58,12921.348314606741
0,4000000,3,3,119,0,5,Cash,1,159,33613.445378151264
0,3600000,3,3,220,0,3,Cash,1,69,16363.636363636364
0,600000,3,2,160,0,2,Cash or Installment,2,137,3750.0
0,238000,2,2,105,0,3,Cash or Installment,1,138,2266.6666666666665
0,2800000,2,1,107,0,2,Cash,1,112,26168.22429906542
0,3500000,3,2,167,0,5,Cash,3,137,20958.08383233533
0,600000,3,2,150,0,3,Cash or Installment,3,137,4000.0
0,1500000,2,2,120,0,4,Cash or Installment,0,170,12500.0
0,1750000,3,2,140,0,5,Installment,1,204,12500.0
0,1150000,3,2,145,0,1,Cash,1,77,7931.0344827586205
0,4821300,3,3,198,0,1,Cash or Installment,3,167,24350.0
0,420000,2,1,78,0,2,Installment,1,112,5384.615384615385
0,265000,2,1,100,0,4,Cash or Installment,1,135,2650.0
0,1399000,2,2,90,0,0,Cash or Installment,1,170,15544.444444444445
0,4700000,3,2,155,0,5,Cash,3,137,30322.58064516129
0,6300000,4,3,221,0,1,Cash,3,85,28506.787330316743
0,2400000,2,1,92,1,3,Cash,1,112,26086.956521739132
0,2100000,3,1,145,0,1,Cash,1,157,14482.758620689656
0,1300000,4,4,267,0,2,Cash or Installment,2,170,4868.913857677902
0,3100000,3,3,240,0,4,Cash or Installment,1,171,12916.666666666666
0,746100,4,3,210,0,1,Cash or Installment,3,0,3552.8571428571427
0,1844000,4,4,156,0,0,Cash or Installment,1,144,11820.51282051282
0,390000,3,1,120,0,3,Cash,1,135,3250.0
0,7318000,3,3,142,0,3,Cash or Installment,2,202,51535.211267605635
0,1550000,3,1,160,0,2,Cash,1,170,9687.5
0,1550000,2,1,135,0,1,Cash,1,113,11481.481481481482
0,4224000,3,2,120,0,0,Cash or Installment,2,170,35200.0
0,320000,2,1,99,0,0,Installment,2,191,3232.3232323232323
0,4500000,2,2,130,0,2,Cash,3,144,34615.38461538462
0,1850000,3,3,198,0,2,Cash,0,137,9343.434343434343
0,3600000,3,3,155,0,4,Cash,3,133,23225.8064516129
0,4200000,3,3,190,0,2,Installment,1,12,22105.263157894737
0,4850000,4,3,210,0,8,Cash,1,177,23095.238095238095
0,3850000,3,3,145,0,3,Cash,2,170,26551.724137931036
0,1500000,3,2,160,0,0,Cash,3,0,9375.0
0,400000,2,1,140,0,2,Cash or Installment,2,129,2857.1428571428573
0,2730000,3,2,210,0,2,Cash or Installment,3,137,13000.0
0,3500000,3,3,188,0,1,Cash,2,133,18617.021276595744
0,3415000,3,3,165,0,5,Cash or Installment,3,138,20696.969696969696
0,4187000,3,3,158,0,3,Installment,1,123,26500.0
0,1000000,2,1,130,0,3,Cash,3,0,7692.307692307692
0,4600000,4,3,240,0,3,Cash,1,95,19166.666666666668
0,4678500,2,2,115,0,3,Cash or Installment,1,170,40682.608695652176
0,1305000,3,1,120,0,5,Installment,1,136,10875.0
0,3300000,3,3,197,0,4,Installment,3,138,16751.269035532994
0,3000000,3,1,151,0,8,Cash,1,175,19867.549668874173
0,380000,2,1,140,0,0,Cash or Installment,1,135,2714.285714285714
0,2100000,3,2,130,0,3,Cash,2,137,16153.846153846154
0,2490000,3,3,160,0,2,Installment,3,137,15562.5
0,4000000,2,2,133,0,0,Cash,2,65,30075.187969924813
0,900000,2,1,130,0,6,Cash,1,204,6923.076923076923
0,610000,3,3,156,0,0,Cash or Installment,0,184,3910.25641025641
0,190000,3,2,162,0,3,Cash or Installment,1,12,1172.8395061728395
0,2400000,3,2,200,0,2,Cash or Installment,0,0,12000.0
1,3780000,4,3,255,0,0,Cash,1,170,14823.529411764706
0,3500000,2,2,117,0,2,Cash or Installment,3,0,29914.529914529914
0,1300000,3,2,164,0,2,Cash or Installment,2,206,7926.829268292683
0,4500000,3,3,186,0,3,Cash,1,137,24193.548387096773
1,520000,3,3,150,0,0,Cash or Installment,2,127,3466.6666666666665
0,395000,2,1,110,0,2,Cash,1,135,3590.909090909091
0,4972718,3,3,169,0,0,Installment,0,208,29424.366863905325
0,6845000,4,3,185,0,1,Installment,3,170,37000.0
0,1300000,3,1,135,0,4,Cash,1,78,9629.62962962963
0,6900000,3,3,174,0,0,Cash or Installment,3,85,39655.1724137931
0,4900000,4,3,160,0,2,Cash or Installment,3,0,30625.0
0,2400000,3,2,166,0,2,Installment,3,58,14457.831325301206
0,1700000,2,1,80,0,2,Cash or Installment,3,54,21250.0
0,454000,2,1,78,0,5,Cash or Installment,1,112,5820.51282051282
0,835000,3,2,177,0,3,Cash or Installment,1,172,4717.514124293785
0,857000,2,1,90,0,0,Cash or Installment,2,137,9522.222222222223
0,315000,3,2,128,0,0,Cash or Installment,2,65,2460.9375
0,4000000,3,3,175,0,2,Cash,1,170,22857.14285714286
1,2000000,3,3,248,0,0,Cash or Installment,1,199,8064.5161290322585
0,420000,3,2,170,0,3,Installment,1,170,2470.5882352941176
0,1965000,3,3,188,0,7,Cash,3,97,10452.127659574468
0,2900000,2,2,125,0,1,Cash,3,133,23200.0
0,1100000,3,2,142,0,3,Cash,2,77,7746.478873239436
0,2250000,3,2,130,0,4,Cash,1,170,17307.69230769231
0,480000,2,2,150,0,0,Cash or Installment,1,135,3200.0
0,1100000,3,3,170,0,1,Cash,3,75,6470.588235294118
0,1300568,2,1,99,0,2,Cash or Installment,0,108,13137.050505050505
0,4400000,3,3,135,0,2,Installment,2,30,32592.59259259259
0,438000,3,3,150,0,2,Installment,2,184,2920.0
0,7810000,2,2,138,0,0,Installment,2,170,56594.20289855073
0,900000,2,1,90,0,1,Cash,1,117,10000.0
0,3800000,3,1,130,0,4,Cash,1,157,29230.76923076923
0,2250000,2,1,78,0,3,Installment,1,112,28846.153846153848
0,810000,3,2,125,0,2,Cash,3,0,6480.0
0,6800000,3,3,175,0,3,Cash,2,170,38857.142857142855
0,265000,2,1,110,0,2,Cash or Installment,2,135,2409.090909090909
0,440000,3,3,130,0,3,Cash or Installment,2,170,3384.6153846153848
0,5000000,2,2,158,0,2,Cash,2,30,31645.569620253165
0,430000,2,2,162,0,0,Cash,1,135,2654.320987654321
0,700000,2,1,82,0,0,Installment,1,112,8536.585365853658
0,6340000,3,3,220,0,2,Installment,3,93,28818.18181818182
0,5215000,3,2,135,0,8,Installment,1,210,38629.62962962963
0,1650000,3,2,195,0,2,Cash,2,117,8461.538461538461
0,2400000,2,1,107,0,5,Cash,1,112,22429.906542056076
0,3137600,3,3,206,0,1,Cash or Installment,3,27,15231.067961165048
0,4150000,3,2,200,0,2,Cash,1,162,20750.0
0,600000,3,2,165,0,4,Cash or Installment,2,187,3636.3636363636365
0,5147993,3,3,157,0,7,Cash or Installment,0,86,32789.76433121019
0,1700000,3,2,180,0,1,Cash,3,0,9444.444444444445
0,4600000,2,1,125,0,2,Cash or Installment,1,23,36800.0
0,4150000,3,3,183,0,2,Installment,3,151,22677.5956284153
0,2334000,3,2,203,0,1,Cash,1,0,11497.536945812808
0,1650000,2,1,115,0,1,Cash,1,162,14347.826086956522
1,2232000,2,2,260,0,0,Cash or Installment,3,137,8584.615384615385
0,5939001,2,2,240,0,0,Cash,3,79,24745.8375
0,1437766,3,3,160,0,3,Installment,3,133,8986.0375
0,2300000,3,2,169,0,2,Cash,3,170,13609.467455621301
0,1880000,4,3,210,0,2,Cash or Installment,3,0,8952.380952380952
0,2900000,3,3,203,0,3,Installment,3,138,14285.714285714286
0,1700000,2,2,130,0,1,Cash,2,149,13076.923076923076
0,3000000,3,3,185,0,1,Cash or Installment,1,170,16216.216216216217
0,5700000,3,3,230,0,5,Cash or Installment,1,71,24782.608695652172
0,2550000,3,2,103,0,2,Cash,1,112,24757.281553398057
0,5202000,3,3,165,0,2,Installment,3,188,31527.272727272728
0,488800,3,2,182,0,2,Cash or Installment,1,170,2685.714285714286
0,510000,2,1,120,0,3,Cash,1,135,4250.0
0,2200000,3,2,200,0,3,Cash or Installment,0,170,11000.0
0,1300000,3,1,115,0,2,Cash,2,75,11304.347826086956
0,1900000,3,2,149,0,3,Cash or Installment,3,27,12751.677852348994
0,2480000,3,3,180,0,2,Installment,3,133,13777.777777777777
0,900000,2,1,115,0,2,Cash,3,5,7826.086956521739
0,2000000,3,3,220,0,0,Cash,2,0,9090.90909090909
1,1700000,3,3,185,0,3,Cash,3,0,9189.18918918919
0,6950000,3,3,180,0,2,Cash,1,61,38611.11111111111
0,700000,2,1,70,0,0,Installment,1,112,10000.0
0,510000,3,2,160,0,2,Cash or Installment,1,135,3187.5
0,770000,3,2,140,0,4,Cash or Installment,1,112,5500.0
1,2999000,3,3,206,0,0,Cash or Installment,1,127,14558.252427184467
0,1300000,2,2,136,0,0,Installment,1,137,9558.823529411764
0,4800000,3,3,240,1,6,Cash,1,47,20000.0
0,445000,2,2,120,1,4,Cash,1,135,3708.3333333333335
0,7950000,3,3,195,0,0,Cash,1,61,40769.230769230766
0,420000,3,1,125,0,0,Cash,1,135,3360.0
0,380000,2,1,120,1,5,Cash or Installment,1,135,3166.6666666666665
0,4895000,3,2,178,0,4,Installment,2,170,27500.0
0,2500000,3,3,210,0,1,Cash or Installment,0,0,11904.761904761905
0,1450000,3,1,105,0,2,Cash,1,0,13809.52380952381
1,8120000,3,4,249,0,2,Cash,0,179,32610.441767068274
0,2700000,3,2,150,0,3,Cash,1,106,18000.0
0,3600000,3,3,200,0,2,Cash,2,23,18000.0
0,150000,3,2,140,0,4,Cash or Installment,1,112,1071.4285714285713
0,1300000,2,2,171,0,3,Cash or Installment,1,23,7602.339181286549
0,870000,3,1,128,0,2,Cash or Installment,1,22,6796.875
0,300000,2,2,120,0,3,Cash or Installment,1,144,2500.0
0,1900000,3,2,175,0,2,Cash,1,0,10857.142857142857
0,5871000,4,3,170,0,0,Cash or Installment,3,170,34535.294117647056
0,4750000,3,2,175,0,6,Cash,1,177,27142.85714285714
0,500000,2,2,138,0,3,Cash or Installment,2,170,3623.1884057971015
0,3500000,3,2,137,0,3,Cash or Installment,1,138,25547.445255474453
0,2800000,3,3,220,0,2,Cash,1,32,12727.272727272728
1,3000000,3,3,279,0,2,Cash or Installment,2,131,10752.68817204301
0,6500000,3,3,150,0,2,Installment,1,170,43333.333333333336
0,3500000,2,1,103,1,0,Cash,1,159,33980.58252427184
0,1500000,3,2,130,0,2,Cash,1,137,11538.461538461539
0,1380000,3,2,125,0,2,Cash or Installment,1,101,11040.0
0,2418000,3,2,190,0,1,Cash or Installment,3,137,12726.315789473685
0,230000,2,2,98,0,2,Cash or Installment,1,85,2346.938775510204
0,2300000,3,2,170,0,6,Cash,1,177,13529.411764705883
0,550000,2,1,100,0,3,Cash,1,135,5500.0
0,4650000,3,3,176,0,0,Installment,3,137,26420.454545454544
0,2880000,2,2,129,0,2,Installment,3,0,22325.581395348836
0,2500000,2,2,160,1,5,Cash,1,177,15625.0
0,400000,3,2,145,0,2,Installment,2,0,2758.6206896551726
0,640000,3,3,180,0,5,Cash or Installment,3,122,3555.5555555555557
0,2400000,3,3,240,0,1,Cash,3,137,10000.0
0,1875000,3,2,125,0,0,Installment,3,137,15000.0
0,600000,3,2,142,0,3,Cash or Installment,3,202,4225.352112676056
1,4500000,4,4,238,0,0,Cash,1,110,18907.563025210085
0,3100000,3,2,145,0,3,Cash or Installment,3,0,21379.310344827587
0,2300000,3,2,143,0,1,Cash,1,163,16083.916083916083
0,1225000,3,1,80,0,2,Cash or Installment,3,75,15312.5
0,850000,3,1,135,0,1,Cash,2,75,6296.2962962962965
0,270000,2,2,100,0,2,Cash or Installment,3,0,2700.0
0,466000,2,1,155,0,3,Cash or Installment,2,137,3006.451612903226
0,5285147,3,2,140,0,2,Cash,2,170,37751.05
0,390000,3,2,185,0,0,Installment,0,137,2108.108108108108
0,1850000,3,2,200,0,1,Cash or Installment,3,146,9250.0
0,380000,2,1,100,0,3,Cash,1,135,3800.0
0,3185235,2,2,103,0,1,Cash or Installment,3,0,30924.611650485436
0,1150000,2,2,115,0,5,Cash,1,18,10000.0
0,7920000,3,2,150,0,2,Installment,1,61,52800.0
0,2400000,3,2,165,0,5,Cash,1,71,14545.454545454546
0,4500000,3,3,162,0,4,Cash,1,159,27777.777777777777
0,1440000,3,3,186,0,2,Cash or Installment,3,0,7741.935483870968
0,390000,2,2,140,0,4,Cash,1,135,2785.714285714286
0,4177226,2,2,126,0,1,Cash or Installment,0,137,33152.5873015873
0,3350000,3,3,155,0,4,Cash,1,159,21612.90322580645
1,2000000,3,3,175,0,0,Cash or Installment,1,23,11428.57142857143
0,4466200,2,2,130,0,1,Installment,1,23,34355.38461538462
0,1700000,3,1,130,0,0,Cash,3,137,13076.923076923076
0,3600000,4,3,220,0,2,Cash,3,183,16363.636363636364
0,1200000,3,1,100,0,4,Cash,1,70,12000.0
0,3000000,3,3,180,0,2,Cash,1,32,16666.666666666668
0,2000000,3,2,123,0,3,Cash or Installment,1,12,16260.162601626016
0,3750000,3,2,200,0,2,Cash,3,81,18750.0
0,2750000,3,2,165,0,8,Cash,1,173,16666.666666666668
0,5000000,3,2,165,0,3,Cash or Installment,3,137,30303.030303030304
0,1694000,3,1,121,0,1,Cash or Installment,2,211,14000.0
0,5149000,3,3,145,0,2,Installment,3,137,35510.34482758621
0,3600000,1,1,61,0,1,Cash,2,170,59016.39344262295
0,1800000,4,3,200,0,2,Cash or Installment,3,0,9000.0
0,1595000,3,2,145,0,0,Cash,3,137,11000.0
0,2500000,2,2,120,0,1,Cash or Installment,2,127,20833.333333333332
0,3080000,3,2,140,0,6,Cash or Installment,2,177,22000.0
0,800000,3,2,180,1,2,Cash,1,5,4444.444444444444
2,1000000,1,1,56,0,3,Cash,1,155,17857.14285714286
0,590000,3,2,125,0,6,Cash or Installment,1,135,4720.0
0,1400000,3,2,135,0,2,Cash,2,0,10370.37037037037
0,3100000,3,3,275,0,2,Cash,1,0,11272.727272727272
0,4100001,4,2,266,0,1,Cash,1,71,15413.537593984962
0,5300000,3,3,140,0,2,Cash,2,170,37857.142857142855
0,2850000,3,2,151,0,0,Cash,1,170,18874.172185430463
0,400000,3,2,165,0,3,Cash or Installment,2,112,2424.242424242424
0,495000,3,2,140,0,2,Cash or Installment,1,135,3535.714285714286
0,1000000,3,2,107,0,1,Cash,1,112,9345.794392523365
0,1370000,3,2,155,0,3,Cash,1,77,8838.709677419354
1,650000,3,2,190,0,2,Cash or Installment,2,133,3421.0526315789475
0,260000,2,1,120,0,0,Cash,1,135,2166.6666666666665
0,3000000,3,3,220,0,3,Cash,3,137,13636.363636363636
0,4350000,3,3,241,1,4,Cash,1,11,18049.792531120333
0,5560000,3,2,185,0,2,Installment,3,93,30054.054054054053
0,2681000,3,3,242,0,1,Cash,2,102,11078.512396694216
0,4254000,3,3,183,0,3,Cash,0,151,23245.90163934426
0,500000,2,1,140,0,2,Cash or Installment,2,0,3571.4285714285716
0,4193000,2,1,105,0,2,Cash or Installment,3,133,39933.333333333336
0,3600000,2,3,145,0,2,Installment,1,170,24827.58620689655
0,100000,2,2,130,0,2,Cash or Installment,0,0,769.2307692307693
0,550000,2,1,120,0,4,Cash,1,135,4583.333333333333
0,5285147,2,2,140,0,2,Cash,2,170,37751.05
0,1800000,3,2,160,0,2,Cash,1,146,11250.0
0,407000,2,1,74,0,3,Installment,1,112,5500.0
0,2200000,3,2,155,0,6,Cash,1,175,14193.548387096775
0,1800000,2,1,150,0,5,Cash,1,62,12000.0
0,320000,2,1,90,0,5,Cash,1,135,3555.5555555555557
0,2800000,3,1,140,0,0,Cash,1,137,20000.0
0,520000,3,2,145,1,2,Cash or Installment,1,137,3586.206896551724
0,3100000,3,1,150,0,5,Cash,1,39,20666.666666666668
0,8114673,3,3,164,0,0,Installment,1,206,49479.71341463415
0,1100000,3,2,200,0,0,Cash,3,77,5500.0
0,1701096,3,1,108,0,5,Installment,3,211,15750.888888888889
0,270000,2,2,156,0,1,Cash,2,137,1730.7692307692307
1,600000,3,2,216,0,3,Cash,1,170,2777.777777777778
0,2900000,3,2,175,0,1,Cash,1,170,16571.428571428572
0,2500000,3,3,223,0,1,Cash,2,107,11210.762331838565
0,2950000,3,2,155,0,3,Installment,2,193,19032.25806451613
0,420000,3,1,120,0,7,Cash,1,135,3500.0
0,2901400,3,2,188,0,2,Cash or Installment,3,137,15432.978723404256
0,4900000,3,3,195,0,2,Cash,2,170,25128.20512820513
0,2350000,3,1,100,1,0,Cash,1,111,23500.0
0,3827000,3,2,143,0,2,Installment,3,184,26762.23776223776
0,320000,2,1,103,0,4,Cash or Installment,2,0,3106.7961165048546
0,390000,3,1,125,0,1,Cash or Installment,1,135,3120.0
0,670000,2,1,80,0,1,Cash,1,0,8375.0
0,3150000,3,3,175,0,2,Cash,3,137,18000.0
0,2300000,3,3,174,0,1,Cash,3,170,13218.3908045977
0,430000,2,1,63,0,4,Cash,0,0,6825.396825396825
0,5000000,3,3,155,0,4,Cash,2,170,32258.064516129034
0,1595000,3,1,145,0,2,Installment,3,137,11000.0
0,1200000,3,2,132,0,2,Cash or Installment,3,170,9090.90909090909
0,4200000,3,3,120,0,2,Cash,2,170,35000.0
0,3721606,2,3,120,0,3,Cash or Installment,0,137,31013.383333333335
0,600000,2,1,79,0,3,Cash,2,0,7594.93670886076
0,1000000,3,3,145,0,2,Cash or Installment,2,131,6896.551724137931
1,2450000,4,3,277,0,3,Cash,3,96,8844.765342960289
0,770000,3,2,135,0,1,Cash,3,22,5703.7037037037035
0,6700000,2,2,136,0,2,Cash or Installment,1,61,49264.705882352944
0,2882845,2,2,120,0,3,Cash or Installment,0,165,24023.708333333332
0,2940000,3,2,210,0,1,Cash or Installment,3,170,14000.0
0,6700000,3,3,210,0,2,Cash,2,105,31904.761904761905
0,4500000,3,3,175,0,0,Cash,2,123,25714.285714285714
0,1175000,3,3,150,0,2,Cash or Installment,0,75,7833.333333333333
0,440000,3,1,120,0,3,Cash,1,135,3666.6666666666665
0,860000,3,2,114,0,5,Installment,1,112,7543.859649122807
0,3835000,3,3,130,0,2,Cash,2,170,29500.0
0,2868947,2,2,90,0,0,Cash or Installment,2,101,31877.18888888889
0,3088000,2,1,78,0,2,Cash or Installment,1,155,39589.743589743586
0,7500000,3,2,225,0,8,Cash,2,47,33333.333333333336
0,580000,3,1,140,1,2,Cash,1,60,4142.857142857143
1,6363105,3,3,205,0,2,Cash or Installment,3,133,31039.536585365855
0,1600000,3,2,155,0,4,Cash,1,77,10322.58064516129
0,2000000,3,3,200,0,1,Cash or Installment,3,96,10000.0
0,2500000,4,2,185,0,3,Cash,1,95,13513.513513513513
0,2808000,3,2,156,0,1,Cash or Installment,1,163,18000.0
0,900000,3,2,180,0,2,Cash or Installment,1,137,5000.0
0,700000,3,2,150,0,2,Cash or Installment,0,0,4666.666666666667
0,125000,2,2,103,0,3,Installment,2,137,1213.5922330097087
0,524000,2,2,135,0,2,Installment,1,199,3881.4814814814813
0,2450000,3,2,145,0,2,Cash,1,174,16896.55172413793
0,3100000,3,3,250,0,0,Cash,1,137,12400.0
0,3550000,3,3,183,0,3,Installment,2,170,19398.907103825135
0,2000000,4,3,252,0,3,Cash or Installment,1,23,7936.507936507936
0,1600000,3,2,139,0,3,Cash or Installment,3,137,11510.791366906475
0,1080000,2,2,100,0,3,Cash,2,112,10800.0
0,3065000,3,3,185,0,5,Cash,3,138,16567.567567567567
0,640000,3,1,125,0,7,Cash or Installment,1,135,5120.0
0,7000000,3,3,205,0,2,Cash,1,179,34146.34146341463
0,1155000,3,3,165,0,7,Cash or Installment,3,136,7000.0
1,2976700,3,3,289,0,0,Cash or Installment,0,137,10300.0
0,950000,2,2,109,0,0,Cash or Installment,3,184,8715.59633027523
0,3500000,3,2,139,0,3,Installment,2,138,25179.856115107912
0,460000,2,1,80,0,4,Cash,3,45,5750.0
0,3003000,3,2,220,0,2,Cash or Installment,3,170,13650.0
0,2650000,3,2,190,0,8,Cash,1,106,13947.368421052632
0,4227942,2,2,114,0,0,Cash or Installment,3,188,37087.21052631579
0,1580000,3,2,149,0,0,Installment,1,112,10604.026845637583
0,5000000,3,3,155,0,1,Cash,1,159,32258.064516129034
0,6200000,3,3,185,0,3,Cash or Installment,3,170,33513.51351351351
0,1500000,3,2,165,0,2,Cash or Installment,3,170,9090.90909090909
0,3280000,3,3,151,0,5,Installment,1,138,21721.854304635763
0,4400000,2,2,130,0,2,Cash or Installment,3,0,33846.153846153844
0,1200000,3,2,150,0,2,Cash or Installment,2,75,8000.0
0,5400000,1,1,80,0,0,Cash or Installment,1,144,67500.0
0,2600000,3,2,200,0,0,Cash,1,137,13000.0
0,1575000,3,3,175,0,5,Cash or Installment,3,0,9000.0
0,3000000,3,2,160,0,4,Cash,1,71,18750.0
0,2495000,3,2,132,0,1,Cash or Installment,1,218,18901.515151515152
0,1836000,3,2,150,0,0,Cash or Installment,3,137,12240.0
2,5980000,1,2,90,0,2,Cash or Installment,2,170,66444.44444444444
0,1205000,3,2,160,0,3,Cash or Installment,2,133,7531.25
0,5000000,3,3,200,0,2,Cash,2,118,25000.0
0,340000,3,2,165,0,0,Cash or Installment,2,137,2060.6060606060605
0,1000000,2,1,140,0,1,Cash,1,18,7142.857142857143
0,3779700,3,3,127,0,2,Cash,2,170,29761.417322834644
0,1950000,4,3,195,0,3,Cash or Installment,3,0,10000.0
0,2200000,3,3,185,0,2,Cash,3,137,11891.891891891892
0,3225000,2,2,140,0,1,Cash,1,183,23035.714285714286
0,3667000,2,2,130,0,2,Cash or Installment,0,0,28207.69230769231
0,2900000,2,2,118,0,2,Installment,1,177,24576.271186440677
0,5380000,3,2,117,0,2,Installment,2,170,45982.905982905984
0,5250000,3,3,211,0,6,Cash,1,112,24881.516587677725
0,2350000,4,3,220,0,0,Cash,1,77,10681.818181818182
0,1728000,2,1,108,0,3,Installment,1,113,16000.0
1,1540000,3,3,280,0,0,Installment,3,0,5500.0
0,1050000,3,2,135,0,0,Cash,2,170,7777.777777777777
0,2350000,2,2,186,0,3,Cash,1,164,12634.408602150537
0,7000000,3,3,151,0,2,Installment,1,186,46357.615894039736
0,4000000,3,3,215,0,7,Cash,2,69,18604.6511627907
0,3200000,1,2,100,0,1,Cash,1,85,32000.0
0,3800000,2,2,131,0,0,Installment,2,64,29007.63358778626
0,5000000,4,3,250,0,5,Cash,2,71,20000.0
0,5059000,3,2,157,0,2,Cash or Installment,3,147,32222.929936305733
0,800000,3,1,120,0,4,Cash,1,204,6666.666666666667
0,3543000,3,2,155,0,2,Installment,3,137,22858.064516129034
0,4610000,3,3,177,0,2,Cash or Installment,1,137,26045.197740112995
0,850000,2,2,145,0,3,Cash,3,115,5862.068965517241
0,200000,2,1,80,0,3,Cash,1,5,2500.0
0,1800000,3,2,177,0,3,Cash,1,0,10169.49152542373
0,370000,2,2,120,0,2,Cash or Installment,2,187,3083.3333333333335
